context	label	split
There has also been work focused upon determining the political leaning ( e.g. , `` liberal '' vs. `` conservative '' ) of a document or author , where most previously-proposed methods make no direct use of relationships between the documents to be classified ( the `` unlabeled '' texts ) ( Laver et al. , 2003 ; <CITED HERE> ; Mullen and Malouf , 2006 ) .	Background	train
It projects a functional head , voice ( <CITED HERE> ) , whose specifier is the external argument .	Background	train
Finite state transducers , which can be learned from bilingual corpora , have been proposed for automatic translation ( Amengual et al. , 2000 ) , as have been bilingual stochastic grammars ( <CITED HERE> ) .	Background	train
This is noticeable for German ( Brants et al. , 2002 ) and Portuguese ( <CITED HERE> ) , which still have high overall accuracy thanks to very high attachment scores , but much more conspicuous for Czech ( B Â¨ ohmov Â´ a et al. , 2003 ) , Dutch ( van der Beek et al. , 2002 ) and Slovene ( DËzeroski et al. , 2006 ) , where root precision drops more drastically to about 69 % , 71 % and 41 % , respectively , and root recall is also affected negatively .	CompareOrContrast	train
3 The degree of precision of the measurement ( <CITED HERE> , Section 1.5 ) determines which objects can be described by the GRE algorithm , since it determines which objects count as having the same size .	Background	train
There have already been several attempts to develop distributed NLP systems for dialogue systems ( <CITED HERE> ) and speech recognition ( Hacioglu and Pellom , 2003 ) .	Background	train
Table look-up using an explicit translation lexicon is sufficient and preferable for many multilingual NLP applications , including `` crummy '' MT on the World Wide Web ( Church & Hovy , 1993 ) , certain machine-assisted translation tools ( e.g. ( <CITED HERE> ; Melamed , 1996b ) ) , concordancing for bilingual lexicography ( Catizone et al. , 1993 ; Gale & Church , 1991 ) , computerassisted language learning , corpus linguistics ( Melby .	Background	train
SWIZZLE is a multilingual enhancement of COCKTAIL ( <CITED HERE> ) , a coreference resolution system that operates on a mixture of heuristics that combine semantic and textual cohesive information ' .	Extends	train
( Davis and Ogden , 1997 ; <CITED HERE> ; Hull and ( 3refenstette , 1996 ) .	CompareOrContrast	train
de URL : http://www.sfs.nphil.uni-tuebingen.de/sfb / b4home.html 1 This is , for example , the case for all proposals working with verbal lexical entries that raise the arguments of a verbal complement ( Hinrichs and Nakazawa 1989 ) that also use lexical rules such as the Complement Extraction Lexical Rule ( <CITED HERE> ) or the Complement Cliticization Lexical Rule ( Miller and Sag 1993 ) to operate on those raised elements .	Background	train
<CITED HERE> attempt to translate technical terms using word relation matrices , although the resource from which such relations are derived is a pair of nonparallel corpora .	Background	train
The system is in the form of an agenda-driven chart-based parser whose foundation is similar to previous formalizations of Chomsky 's Minimalist Program ( Stabler , 1997 ; <CITED HERE> ; Niyogi , 2001 ) .	CompareOrContrast	train
Each component will return a confidence measure of the reliability of its prediction , c.f. ( <CITED HERE> ) .	Motivation	train
In fact , most of the features3 implemented in existing coreference resolution systems rely solely on mention heads ( <CITED HERE> ) .	Background	train
The problem of handling ill-formed input has been studied by Carbonell and Hayes ( 1983 ) , <CITED HERE> , Jensen et al. ( 1983 ) , Kwasny and Sondheimer ( 1981 ) , Riesbeck and Schank ( 1976 ) , Thompson ( 1980 ) , Weischedel and Black ( 1980 ) , and Weischedel and Sondheimer ( 1983 ) .	CompareOrContrast	train
In most recent research , NEs ( person , location and organisations ) are extracted from the text and used as a source of evidence to calculate the similarity between documents - see for instance ( Blume , 2005 ; <CITED HERE> ; Popescu and Magnini , 2007 ; Kalashnikov et al. , 2007 ) .	Background	train
This conception of lexical rules thus can be understood as underlying the computational approach that treats lexical rules as unary phrase structure rules as , for example , adopted in the LKB system ( <CITED HERE> ) .	Background	train
Typical letter-to-sound rule sets are those described by Ainsworth ( 1973 ) , McIlroy ( 1973 ) , Elovitz et al. ( 1976 ) , Hurmicutt ( 1976 ) , and <CITED HERE> .	Background	train
<CITED HERE> describe an efficient algorithm ( of linear complexity in the number of training sentences ) for computing the LDA transform matrix , which entails computing the withinand between-covariance matrices of the classes , and using Singular Value Decomposition ( SVD ) to compute the eigenvectors of the new space .	Uses	train
For better comparison with work of others , we adopt the suggestion made by <CITED HERE> to evaluate the parsing quality on sentences up to 70 tokens long .	Uses	train
Some examples include text categorization ( <CITED HERE> ) , base noun phrase chunking ( Ngai and Yarowsky 2000 ) , part-of-speech tagging ( Engelson Dagan 1996 ) , spelling confusion set disambiguation ( Banko and Brill 2001 ) , and word sense disambiguation ( Fujii et al. 1998 ) .	Background	train
Differently , <CITED HERE> designed a sampler to infer an STSG by fixing the tree structure and exploring the space of alignment .	Motivation	train
They use a Bag of Visual Words ( BoVW ) model ( <CITED HERE> ) to create a bimodal vocabulary describing documents .	Background	train
W. <CITED HERE> discussed sentences of the form * This is a chair but you can sit on it .	Background	train
This imbalance foils thresholding strategies , clever as they might be ( <CITED HERE> ; Wu & Xia , 1994 ; Chen , 1996 ) .	Background	train
The problem of handling ill-formed input has been studied by Carbonell and Hayes ( 1983 ) , Granger ( 1983 ) , Jensen et al. ( 1983 ) , Kwasny and Sondheimer ( 1981 ) , Riesbeck and Schank ( 1976 ) , <CITED HERE> , Weischedel and Black ( 1980 ) , and Weischedel and Sondheimer ( 1983 ) .	CompareOrContrast	train
Prototypes of Internet search engines for linguists , corpus linguists and lexicographers have been proposed : WebCorp ( Kehoe and Renouf , 2002 ) , KWiCFinder ( Fletcher , 2004a ) and the Linguist 's Search Engine ( <CITED HERE> ; Resnik and Elkiss , 2003 ) .	Background	train
In most recent research , NEs ( person , location and organisations ) are extracted from the text and used as a source of evidence to calculate the similarity between documents - see for instance ( Blume , 2005 ; Chen and Martin , 2007 ; Popescu and Magnini , 2007 ; <CITED HERE> ) .	Background	train
More recently , Silberer et al. ( 2013 ) show that visual attribute classifiers , which have been immensely successful in object recognition ( <CITED HERE> ) , act as excellent substitutes for feature	Background	train
In other methods , lexical resources are specifically tailored to meet the requirements of the domain ( <CITED HERE> ) or the system ( Gomez , 1998 ) .	Background	train
Such systems extract information from some types of syntactic units ( clauses in ( Fillmore and Atkins , 1998 ; <CITED HERE> ; Hull and Gomez , 1996 ) ; noun phrases in ( Hull and Gomez , 1996 ; Rosario et al. , 2002 ) ) .	Background	train
The third version ( VOYAGER ) serves as an interface both with a recognizer and with a functioning database back-end ( <CITED HERE> ) .	Uses	train
We use the non-projective k-best MST algorithm to generate k-best lists ( <CITED HERE> ) , where k = 8 for the experiments in this paper .	Uses	train
As for work on Arabic ( MSA ) , results have been reported on the PATB ( Kulick , Gabbard , and Marcus 2006 ; Diab 2007 ; Green and Manning 2010 ) , the Prague Dependency Treebank ( PADT ) ( Buchholz and Marsi 2006 ; <CITED HERE> ) and the CATiB ( Habash and Roth 2009 ) .	Background	train
For example , McKnight and Srinivasan ( 2003 ) describe a machine learning approach to automatically label sentences as belonging to introduction , methods , results , or conclusion using structured abstracts as training data ( see also <CITED HERE> ) .	Background	train
