context	label	split
Despite the availability of a large number of semiempirical potentials for single-component metals, [11] [12] [13] few faithfully reproduce phase equilibrium and transformations, limiting the applicability of the atomistic simulations.The allotropic metal zirconium, with transition temperatures and pressures that are relatively accessible, [14] [15] <CITED HERE> makes an ideal candidate for studying phase transformation behavior.	not used	train
Details concerning these tests as well as a first application to study the morphology of larger Au nanoparticles can be found in <CITED HERE> .	used	train
Details of method of calculations are earlier reported [19] . [4] 66±5 [5, 6] 63 [8, 9, 10] 100 [13] 90 <CITED HERE> 66.6 [7] 100 [11] 75.4 [14] Volume collapse (%)13	not used	train
Details of these ReaxFF parameters are described by Chenoweth et al. <CITED HERE>	not used	train
Details regarding the challenges associated with interatomic potential development for these materials can be found in these works [66] [67] <CITED HERE> and references therein.	not used	test
Different results were obtained in BIBREF330 : using a modified Tersoff potential <CITED HERE> it was found that graphene formed after annealing to between 1200 and 1260 K even when a single Si layer was removed.	not used	train
Disconnectivity graph for a periodically repeated representation of bulk silicon obtained using the Stillinger-Weber potential <CITED HERE> and a supercell containing 216 atoms [118] .	not used	train
Doing molecular dynamics simulations we compare structure and crystallization stability of two Embedded Atom Models for INLINEFORM0 alloy developed by M. Mendelev and co-authors (EAM-2008 <CITED HERE> and EAM-2017 BIBREF27 ).	used	train
Due to efforts which combine physically motivated models with data-driven approaches <CITED HERE> BIBREF44 , BIBREF45 , BIBREF46 , BIBREF47 , BIBREF48 , machine learning (ML) has been established as a universal tool to estimate corrections for a base model with respect to a more accurate reference model.	not used	train
Due to the large length scale of the effects, the simulations can only be performed with a classical interatomic potential, and the so-called multibody Tersoff Brenner potential [16, <CITED HERE> is a common choice: not only it describes reasonably well the elastic deformations but, being fitted to variety of hydrocarbon structures, it should also be reasonably accurate in quantitative description of the edge, important for the present study.	not used	train
During relaxation, the embedded atom method potentials for Cu <CITED HERE> and Al [37] are employed.	used	train
E = E 0 + ∆E SF ,(8)E 0 = 1/2 × ∑i,j V ij ,(9)V ij = Aexp[−β(r ij − R i ) γ ][exp(−θr ij ) − B 0 exp(−λr ij )G(η)/Z i α ],(10)∆E SF = K [3/2 × (1 − f i ) × Z b 2 /r bb − f i × Z i 2 /r ii ].(11)where E 0 is the cohesive energy estimated by Kohr-Das Sarma-type empirical interatomic potential V ij within the second-neighbor interactions <CITED HERE> .	not used	train
E Coh ð¼ 3:54 eVÞ is the cohesive energy per atom of fcc Cu <CITED HERE> .	used	val
EAM methods are less accurate than first-order principles that consider all particle interactions individually but are computationally cheaper and can handle larger time scales and more particles <CITED HERE> .	not used	train
EAM potentials for Cu <CITED HERE> and Al (Mishin et al., 1999) are employed because they well reproduce the generalized stacking fault energy curve as predicted by experiments (Chassagne et al., 2011) .	used	train
Embedded-atom method (EAM) potentials of Mishin et al. (1999 <CITED HERE> ) are adopted because the evaluated GSFE are close to experimentally measured values (Chassagne et al., 2011) .	used	train
Empirical models which take the directionality of covalent bonds into account are the Stillinger-Weber potential <CITED HERE> , the Tersoff potential and others.	not used	test
Empirical potentials have been developed, such as the Stillinger-Weber potential <CITED HERE> , that are fast and accurate but must be created from scratch, from first principles, for every new composition of atoms.	not used	test
Engin et al. 17 also studied the 'Chamati' potential, <CITED HERE> which describes both the low-temperature bcc data and hightemperature fcc data.	not used	train
Essentially an Abell-Tersoff angular dependent force field [29, <CITED HERE> has been fitted to accurate van der Waals (vdw) DFT calculations [31] .	extended	test
Examples include Pt-carbon for, e.g., fuel cells <CITED HERE> [63] [64] [65] [66] [67] , metal-carbon for plasma catalysis [68] [69] [70] and nanotube growth [71] [72] [73] [74] .	not used	train
Examples include, among others, the EAM, Finnis-Sinclair and analytical tight-binding potentials for metals [30] [31] [32] [33] [34] [35] [36] [37] [38] [39] , MEAM for metals and covalent materials [53] [54] , Tersoff-type and Brenner-type potentials for covalent materials [40] [41] <CITED HERE> [43] [44] or Coulomb/Buckingham potentials for ionic materials [13, 14, 46, 47, 52, 60]	not used	train
Examples of potential models generated using this latter approach include the embedded atom method (EAM) and bond-order potentials [22] [23] [24] [25] <CITED HERE> [27] [28].	not used	test
Examples of reactive potentials used in nanocontact studies include Tersoff <CITED HERE> for silicon-based materials and AIREBO [99] for carbonbased materials.	not used	test
Except where stated as a model system, we use the well-characterized Tersoff interatomic potential for carbon that provides a balance between bond-order accuracy and computational efficiency <CITED HERE> .	used	train
Experimental data of the Cu 64.5 Zr 35.5 MG, extracted from ref. <CITED HERE> , are also plotted in B.	not used	train
Extensive efforts have been dedicated to the investigation of GPFE curves to probe the propensity for formation of dislocations, twinning nucleation, as well as the deformation mechanisms in NC materials, e.g., nc Al, Ni, and Cu [8, [19] [20] [21] [22] [23] <CITED HERE> [25] [26] [27] [28] [29] [30] [31] [32] [33] [34] [35] [36] [37] [38] .	not used	train
Fig. 2a illustrates how the <CITED HERE> interatomic potential, which provides an otherwise excellent description of many properties of silicon, predicts a ductile material response for silicon in room temperature simulations well below the BDT, in contrast to the atomically smooth fracture surface observed in many experiments under the same conditions.	used	train
Figure 16 shows the comparison of tensile strength and electrical conductivity of Cu-Ni-Si system alloys and other kinds of copper alloys such as Cu-Be [34] [35] [36] , Cu-Ti [37] [38] [39] [40] , Cu-Sn [41, 42] , Cu-Cr [24, 43, 44] , Cu-Zr <CITED HERE> [46] [47] , Cu-Zn-Sn [48, 49] , and Cu-Cr-Zr [50, 51] .	not used	train
Figure 5 compares MD and experimental results on the shock velocity as a function of the particle velocity that drives the shock <CITED HERE> .	used	train
Figure 5 plots the variation of lattice parameter a for the fitted parameters of Model 2 from <CITED HERE> when onlyr is varied with respect to temperature (dashed line), when only B is varied (dotted line), and when bothr and B are varied (solid line).	used	train
Figure 7 displays a sectional view from a 3D molecular dynamics simulation of a pure amorphous silica system [43, [78] [79] [80] [81] [82] <CITED HERE> .	not used	train
Figure 9 shows a disconnectivity graph for low-lying minima associated with the diamond cubic crystal for silicon. This landscape corresponds to a modified Stillinger-Weber (SW) silicon potential <CITED HERE> under constant volume conditions, where the supercell was optimized for the crystal [118] .	not used	train
Finally, the Tersoff <CITED HERE> force field is adopted to describe the silicon substrate, giving such bond-order potential also the role of describing the interactions among molecular carbon atoms and silicon atoms in the substrate.	used	train
First, both the above graphene sheets are separately optimized by minimizing the covalent bonding energy described by the Tersoff potential energy <CITED HERE> , V cov , using the Polak-Rebiere-type conjugate gradient (CG) method [16] .	used	train
Following past MDS of GaN NWs and tubes [4, 18, 25, 28 ] the Stillinger-Weber potential (SWp) was initially employed to describe interaction energies <CITED HERE> 30] .	not used	train
